2025-04-26 19:48:43,774 - INFO - Loading model and encoder...
2025-04-26 19:48:43,860 - INFO - Processing text: Okay, here are 5 blog titles, outlines, and a rich text editor representation based on the "movie" n...
2025-04-26 19:48:43,976 - INFO - Extracted keywords: []
2025-04-26 19:50:10,656 - INFO - Loading model and encoder...
2025-04-26 19:50:11,606 - INFO - Processing text: Okay, here are 5 blog titles and their outlines, formatted for a rich text editor, based on the "mov...
2025-04-26 19:50:11,663 - INFO - Extracted keywords: []
2025-04-26 19:50:16,549 - INFO - Loading model and encoder...
2025-04-26 19:50:17,307 - INFO - Processing text: Okay, here are 5 blog titles and their outlines, formatted for a rich text editor, based on the "mov...
2025-04-26 19:50:17,360 - INFO - Extracted keywords: []
2025-04-26 20:10:31,516 - INFO - Loading model and encoder...
2025-04-26 20:10:32,427 - INFO - Processing text: Okay, here are 5 blog titles tailored to a "movie" niche with a "general" audience, along with blog ...
2025-04-26 20:10:32,484 - INFO - Extracted keywords: []
2025-04-26 20:11:29,228 - INFO - Loading model and encoder...
2025-04-29 22:49:04,543 - INFO - Keyword: crypto basics, Probability: 0.131
2025-04-29 22:49:04,543 - INFO - Keyword: cryptocurrency, Probability: 0.131
2025-04-29 22:49:04,543 - INFO - Keyword: cybersecurity, Probability: 0.129
2025-04-29 22:49:04,543 - INFO - Keyword: cybersecurity threats, Probability: 0.131
2025-04-29 22:49:04,543 - INFO - Keyword: data science, Probability: 0.118
2025-04-29 22:49:04,543 - INFO - Keyword: design tools, Probability: 0.129
2025-04-29 22:49:04,543 - INFO - Keyword: destinations, Probability: 0.132
2025-04-29 22:49:04,543 - INFO - Keyword: development, Probability: 0.128
2025-04-29 22:49:04,543 - INFO - Keyword: digital marketing, Probability: 0.130
2025-04-29 22:49:04,543 - INFO - Keyword: digital_marketing, Probability: 0.128
2025-04-29 22:49:04,543 - INFO - Keyword: digital_nomad, Probability: 0.121
2025-04-29 22:49:04,543 - INFO - Keyword: dogs, Probability: 0.686
2025-04-29 22:49:04,543 - INFO - Keyword: e-commerce, Probability: 0.129
2025-04-29 22:49:04,543 - INFO - Keyword: eBook writing, Probability: 0.128
2025-04-29 22:49:04,543 - INFO - Keyword: eco_friendly, Probability: 0.284
2025-04-29 22:49:04,543 - INFO - Keyword: education, Probability: 0.547
2025-04-29 22:49:04,543 - INFO - Keyword: electric_cars, Probability: 0.130
2025-04-29 22:49:04,543 - INFO - Keyword: email marketing, Probability: 0.130
2025-04-29 22:49:04,543 - INFO - Keyword: email_marketing, Probability: 0.123
2025-04-29 22:49:04,543 - INFO - Keyword: engagement, Probability: 0.128
2025-04-29 22:49:04,543 - INFO - Keyword: engineering, Probability: 0.362
2025-04-29 22:49:04,543 - INFO - Keyword: enthusiasts, Probability: 0.397
2025-04-29 22:49:04,543 - INFO - Keyword: entrepreneurship, Probability: 0.168
2025-04-29 22:49:04,544 - INFO - Keyword: equipment, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: europe, Probability: 0.132
2025-04-29 22:49:04,544 - INFO - Keyword: exercise, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: exercises, Probability: 0.132
2025-04-29 22:49:04,544 - INFO - Keyword: extra income, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: finance, Probability: 0.283
2025-04-29 22:49:04,544 - INFO - Keyword: financial planning, Probability: 0.114
2025-04-29 22:49:04,544 - INFO - Keyword: fitness, Probability: 0.201
2025-04-29 22:49:04,544 - INFO - Keyword: freelance, Probability: 0.121
2025-04-29 22:49:04,544 - INFO - Keyword: freelancing, Probability: 0.345
2025-04-29 22:49:04,544 - INFO - Keyword: future, Probability: 0.130
2025-04-29 22:49:04,544 - INFO - Keyword: future tech, Probability: 0.128
2025-04-29 22:49:04,544 - INFO - Keyword: future_of_work, Probability: 0.121
2025-04-29 22:49:04,544 - INFO - Keyword: gadgets, Probability: 0.397
2025-04-29 22:49:04,544 - INFO - Keyword: glowing skin, Probability: 0.126
2025-04-29 22:49:04,544 - INFO - Keyword: glowing_skin, Probability: 0.202
2025-04-29 22:49:04,544 - INFO - Keyword: graphic design, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: graphic_design, Probability: 0.125
2025-04-29 22:49:04,544 - INFO - Keyword: growth, Probability: 0.301
2025-04-29 22:49:04,544 - INFO - Keyword: growth hacking, Probability: 0.119
2025-04-29 22:49:04,544 - INFO - Keyword: health, Probability: 0.169
2025-04-29 22:49:04,544 - INFO - Keyword: healthy, Probability: 0.120
2025-04-29 22:49:04,544 - INFO - Keyword: healthy eating, Probability: 0.130
2025-04-29 22:49:04,544 - INFO - Keyword: healthy_eating, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: hiking, Probability: 0.352
2025-04-29 22:49:04,544 - INFO - Keyword: home workouts, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: home_workout, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: impact, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: innovation, Probability: 0.169
2025-04-29 22:49:04,544 - INFO - Keyword: instagram, Probability: 0.397
2025-04-29 22:49:04,544 - INFO - Keyword: investing, Probability: 0.272
2025-04-29 22:49:04,544 - INFO - Keyword: job search, Probability: 0.119
2025-04-29 22:49:04,544 - INFO - Keyword: jobs, Probability: 0.362
2025-04-29 22:49:04,544 - INFO - Keyword: journaling, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: language learning, Probability: 0.547
2025-04-29 22:49:04,544 - INFO - Keyword: learning, Probability: 0.216
2025-04-29 22:49:04,544 - INFO - Keyword: linkedin, Probability: 0.301
2025-04-29 22:49:04,544 - INFO - Keyword: marketing, Probability: 0.279
2025-04-29 22:49:04,544 - INFO - Keyword: marketing strategies, Probability: 0.121
2025-04-29 22:49:04,544 - INFO - Keyword: marketing strategy, Probability: 0.126
2025-04-29 22:49:04,544 - INFO - Keyword: meal_prep, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: meditation, Probability: 0.150
2025-04-29 22:49:04,544 - INFO - Keyword: mental health, Probability: 0.132
2025-04-29 22:49:04,544 - INFO - Keyword: mental_health, Probability: 0.170
2025-04-29 22:49:04,544 - INFO - Keyword: mindfulness, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: mindfulness meditation, Probability: 0.127
2025-04-29 22:49:04,544 - INFO - Keyword: minimalist design, Probability: 0.115
2025-04-29 22:49:04,544 - INFO - Keyword: mistakes, Probability: 0.130
2025-04-29 22:49:04,544 - INFO - Keyword: mobile app design, Probability: 0.125
2025-04-29 22:49:04,544 - INFO - Keyword: motivation, Probability: 0.128
2025-04-29 22:49:04,544 - INFO - Keyword: networking, Probability: 0.301
2025-04-29 22:49:04,544 - INFO - Keyword: nutrition, Probability: 0.130
2025-04-29 22:49:04,544 - INFO - Keyword: online courses, Probability: 0.240
2025-04-29 22:49:04,544 - INFO - Keyword: online jobs, Probability: 0.345
2025-04-29 22:49:04,544 - INFO - Keyword: personal_branding, Probability: 0.397
2025-04-29 22:49:04,544 - INFO - Keyword: personal_growth, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: pet_care, Probability: 0.686
2025-04-29 22:49:04,544 - INFO - Keyword: podcast, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: podcast setup, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: podcasting, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: productivity, Probability: 0.204
2025-04-29 22:49:04,544 - INFO - Keyword: products, Probability: 0.284
2025-04-29 22:49:04,544 - INFO - Keyword: professionals, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: programming, Probability: 0.128
2025-04-29 22:49:04,544 - INFO - Keyword: project management, Probability: 0.127
2025-04-29 22:49:04,544 - INFO - Keyword: public speaking, Probability: 0.120
2025-04-29 22:49:04,544 - INFO - Keyword: public_speaking, Probability: 0.131
2025-04-29 22:49:04,544 - INFO - Keyword: real estate, Probability: 0.125
2025-04-29 22:49:04,544 - INFO - Keyword: recipes, Probability: 0.120
2025-04-29 22:49:04,544 - INFO - Keyword: remote teams, Probability: 0.127
2025-04-29 22:49:04,544 - INFO - Keyword: remote work, Probability: 0.248
2025-04-29 22:49:04,544 - INFO - Keyword: remote_work, Probability: 0.121
2025-04-29 22:49:04,544 - INFO - Keyword: resume writing, Probability: 0.119
2025-04-29 22:49:04,544 - INFO - Keyword: resume_writing, Probability: 0.118
2025-04-29 22:49:04,544 - INFO - Keyword: saving money, Probability: 0.130
2025-04-29 22:49:04,544 - INFO - Keyword: saving_money, Probability: 0.132
2025-04-29 22:49:04,544 - INFO - Keyword: security, Probability: 0.142
2025-04-29 22:49:04,544 - INFO - Keyword: self care, Probability: 0.118
2025-04-29 22:49:04,544 - INFO - Keyword: self improvement, Probability: 0.547
2025-04-29 22:49:04,544 - INFO - Keyword: self publishing, Probability: 0.128
2025-04-29 22:49:04,544 - INFO - Keyword: side hustle ideas, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: skills, Probability: 0.131
2025-04-29 22:49:04,544 - INFO - Keyword: skincare, Probability: 0.202
2025-04-29 22:49:04,544 - INFO - Keyword: skincare routine, Probability: 0.126
2025-04-29 22:49:04,544 - INFO - Keyword: small business, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: small_business, Probability: 0.122
2025-04-29 22:49:04,544 - INFO - Keyword: smart investments, Probability: 0.125
2025-04-29 22:49:04,544 - INFO - Keyword: smoothie, Probability: 0.120
2025-04-29 22:49:04,544 - INFO - Keyword: social_media, Probability: 0.316
2025-04-29 22:49:04,544 - INFO - Keyword: solo travel, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: solo_trip, Probability: 0.132
2025-04-29 22:49:04,544 - INFO - Keyword: startup, Probability: 0.148
2025-04-29 22:49:04,544 - INFO - Keyword: startups, Probability: 0.119
2025-04-29 22:49:04,544 - INFO - Keyword: stock_market, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: stocks, Probability: 0.256
2025-04-29 22:49:04,544 - INFO - Keyword: strategies, Probability: 0.123
2025-04-29 22:49:04,544 - INFO - Keyword: strategy, Probability: 0.122
2025-04-29 22:49:04,544 - INFO - Keyword: stress relief, Probability: 0.127
2025-04-29 22:49:04,544 - INFO - Keyword: stress_relief, Probability: 0.129
2025-04-29 22:49:04,544 - INFO - Keyword: summer, Probability: 0.120
2025-04-29 22:49:04,544 - INFO - Keyword: summer_adventure, Probability: 0.352
2025-04-29 22:49:04,544 - INFO - Keyword: sustainability, Probability: 0.284
2025-04-29 22:49:04,544 - INFO - Keyword: technology, Probability: 0.262
2025-04-29 22:49:04,544 - INFO - Keyword: tiktok, Probability: 0.128
2025-04-29 22:49:04,544 - INFO - Keyword: time_management, Probability: 0.171
2025-04-29 22:49:04,544 - INFO - Keyword: tips, Probability: 0.686
2025-04-29 22:49:04,544 - INFO - Keyword: tools, Probability: 0.132
2025-04-29 22:49:04,544 - INFO - Keyword: tourism, Probability: 0.132
2025-04-29 22:49:04,545 - INFO - Keyword: trails, Probability: 0.352
2025-04-29 22:49:04,545 - INFO - Keyword: travel, Probability: 0.132
2025-04-29 22:49:04,545 - INFO - Keyword: travel destinations, Probability: 0.129
2025-04-29 22:49:04,545 - INFO - Keyword: travel_safety, Probability: 0.132
2025-04-29 22:49:04,545 - INFO - Keyword: trends, Probability: 0.126
2025-04-29 22:49:04,545 - INFO - Keyword: ui_ux, Probability: 0.126
2025-04-29 22:49:04,545 - INFO - Keyword: video marketing, Probability: 0.130
2025-04-29 22:49:04,545 - INFO - Keyword: videos, Probability: 0.134
2025-04-29 22:49:04,545 - INFO - Keyword: viral content, Probability: 0.128
2025-04-29 22:49:04,545 - INFO - Keyword: viral_content, Probability: 0.128
2025-04-29 22:49:04,545 - INFO - Keyword: web design, Probability: 0.115
2025-04-29 22:49:04,545 - INFO - Keyword: website, Probability: 0.115
2025-04-29 22:49:04,545 - INFO - Keyword: website creation, Probability: 0.129
2025-04-29 22:49:04,545 - INFO - Keyword: website_design, Probability: 0.126
2025-04-29 22:49:04,545 - INFO - Keyword: weight_loss, Probability: 0.132
2025-04-29 22:49:04,545 - INFO - Keyword: wellbeing, Probability: 0.176
2025-04-29 22:49:04,545 - INFO - Keyword: wellness, Probability: 0.184
2025-04-29 22:49:04,545 - INFO - Keyword: work from home, Probability: 0.243
2025-04-29 22:49:04,545 - INFO - Keyword: work-life balance, Probability: 0.128
2025-04-29 22:49:04,545 - INFO - Keyword: work_from_home, Probability: 0.128
2025-04-29 22:49:04,545 - INFO - Keyword: work_life_balance, Probability: 0.127
2025-04-29 22:49:04,545 - INFO - Keyword: yoga, Probability: 0.144
2025-04-29 22:49:04,545 - INFO - Keyword: young professionals, Probability: 0.114
2025-05-14 09:12:15,659 - INFO - Loading model and encoder...
2025-05-14 09:12:16,872 - INFO - Processing text: Okay, here's a list of Instagram tags based on the topic "fitness" and audience "general," formatted...
2025-05-14 09:12:16,880 - INFO - Extracted keywords: ['awareness', 'business', 'career', 'content marketing', 'content_marketing', 'dogs', 'enthusiasts', 'finance', 'financial planning', 'gadgets', 'healthy', 'healthy eating', 'healthy_eating', 'instagram', 'marketing', 'marketing strategy', 'meal_prep', 'mental health', 'mental_health', 'minimalist design', 'nutrition', 'personal_branding', 'pet_care', 'productivity', 'professionals', 'recipes', 'remote work', 'self care', 'small_business', 'smoothie', 'social_media', 'strategy', 'summer', 'technology', 'tips', 'viral_content', 'web design', 'website', 'wellbeing', 'wellness', 'work-life balance', 'work_life_balance', 'young professionals']
2025-05-14 09:12:16,880 - INFO - Keyword: AI, Probability: 0.125
2025-05-14 09:12:16,880 - INFO - Keyword: Canva, Probability: 0.119
2025-05-14 09:12:16,880 - INFO - Keyword: ML, Probability: 0.125
2025-05-14 09:12:16,880 - INFO - Keyword: NFTs, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: SEO, Probability: 0.128
2025-05-14 09:12:16,880 - INFO - Keyword: TikTok, Probability: 0.115
2025-05-14 09:12:16,880 - INFO - Keyword: UI/UX, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: WordPress, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: YouTube optimization, Probability: 0.128
2025-05-14 09:12:16,880 - INFO - Keyword: adventure, Probability: 0.148
2025-05-14 09:12:16,880 - INFO - Keyword: affordable, Probability: 0.126
2025-05-14 09:12:16,880 - INFO - Keyword: ai, Probability: 0.144
2025-05-14 09:12:16,880 - INFO - Keyword: app interface, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: apps, Probability: 0.129
2025-05-14 09:12:16,880 - INFO - Keyword: art market, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: awareness, Probability: 0.217
2025-05-14 09:12:16,880 - INFO - Keyword: basics, Probability: 0.150
2025-05-14 09:12:16,880 - INFO - Keyword: beauty, Probability: 0.128
2025-05-14 09:12:16,880 - INFO - Keyword: beauty_routine, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: belly_fat, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: blockchain, Probability: 0.140
2025-05-14 09:12:16,880 - INFO - Keyword: blogging, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: branding, Probability: 0.115
2025-05-14 09:12:16,880 - INFO - Keyword: budget_travel, Probability: 0.129
2025-05-14 09:12:16,880 - INFO - Keyword: budgeting, Probability: 0.127
2025-05-14 09:12:16,880 - INFO - Keyword: business, Probability: 0.390
2025-05-14 09:12:16,880 - INFO - Keyword: business growth, Probability: 0.115
2025-05-14 09:12:16,880 - INFO - Keyword: business tips, Probability: 0.123
2025-05-14 09:12:16,880 - INFO - Keyword: business_growth, Probability: 0.119
2025-05-14 09:12:16,881 - INFO - Keyword: buying home, Probability: 0.123
2025-05-14 09:12:16,881 - INFO - Keyword: career, Probability: 0.237
2025-05-14 09:12:16,881 - INFO - Keyword: career growth, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: career options, Probability: 0.123
2025-05-14 09:12:16,881 - INFO - Keyword: career_tips, Probability: 0.190
2025-05-14 09:12:16,881 - INFO - Keyword: coding practices, Probability: 0.129
2025-05-14 09:12:16,881 - INFO - Keyword: collaboration, Probability: 0.140
2025-05-14 09:12:16,881 - INFO - Keyword: communication, Probability: 0.161
2025-05-14 09:12:16,881 - INFO - Keyword: confidence, Probability: 0.161
2025-05-14 09:12:16,881 - INFO - Keyword: content creation, Probability: 0.159
2025-05-14 09:12:16,881 - INFO - Keyword: content marketing, Probability: 0.389
2025-05-14 09:12:16,881 - INFO - Keyword: content_creation, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: content_marketing, Probability: 0.286
2025-05-14 09:12:16,881 - INFO - Keyword: creative_industries, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: creativity, Probability: 0.125
2025-05-14 09:12:16,881 - INFO - Keyword: crypto, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: crypto basics, Probability: 0.128
2025-05-14 09:12:16,881 - INFO - Keyword: cryptocurrency, Probability: 0.128
2025-05-14 09:12:16,881 - INFO - Keyword: cybersecurity, Probability: 0.121
2025-05-14 09:12:16,881 - INFO - Keyword: cybersecurity threats, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: data science, Probability: 0.122
2025-05-14 09:12:16,881 - INFO - Keyword: design tools, Probability: 0.119
2025-05-14 09:12:16,881 - INFO - Keyword: destinations, Probability: 0.129
2025-05-14 09:12:16,881 - INFO - Keyword: development, Probability: 0.129
2025-05-14 09:12:16,881 - INFO - Keyword: digital marketing, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: digital_marketing, Probability: 0.123
2025-05-14 09:12:16,881 - INFO - Keyword: digital_nomad, Probability: 0.122
2025-05-14 09:12:16,881 - INFO - Keyword: dogs, Probability: 0.212
2025-05-14 09:12:16,881 - INFO - Keyword: e-commerce, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: eBook writing, Probability: 0.122
2025-05-14 09:12:16,881 - INFO - Keyword: eco_friendly, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: education, Probability: 0.188
2025-05-14 09:12:16,881 - INFO - Keyword: electric_cars, Probability: 0.128
2025-05-14 09:12:16,881 - INFO - Keyword: email marketing, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: email_marketing, Probability: 0.119
2025-05-14 09:12:16,881 - INFO - Keyword: engagement, Probability: 0.122
2025-05-14 09:12:16,881 - INFO - Keyword: engineering, Probability: 0.123
2025-05-14 09:12:16,881 - INFO - Keyword: enthusiasts, Probability: 0.377
2025-05-14 09:12:16,881 - INFO - Keyword: entrepreneurship, Probability: 0.159
2025-05-14 09:12:16,881 - INFO - Keyword: equipment, Probability: 0.126
2025-05-14 09:12:16,881 - INFO - Keyword: europe, Probability: 0.129
2025-05-14 09:12:16,881 - INFO - Keyword: exercise, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: exercises, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: extra income, Probability: 0.122
2025-05-14 09:12:16,881 - INFO - Keyword: finance, Probability: 0.239
2025-05-14 09:12:16,881 - INFO - Keyword: financial planning, Probability: 0.213
2025-05-14 09:12:16,881 - INFO - Keyword: fitness, Probability: 0.191
2025-05-14 09:12:16,881 - INFO - Keyword: freelance, Probability: 0.125
2025-05-14 09:12:16,881 - INFO - Keyword: freelancing, Probability: 0.125
2025-05-14 09:12:16,881 - INFO - Keyword: future, Probability: 0.128
2025-05-14 09:12:16,881 - INFO - Keyword: future tech, Probability: 0.123
2025-05-14 09:12:16,881 - INFO - Keyword: future_of_work, Probability: 0.122
2025-05-14 09:12:16,881 - INFO - Keyword: gadgets, Probability: 0.377
2025-05-14 09:12:16,881 - INFO - Keyword: glowing skin, Probability: 0.128
2025-05-14 09:12:16,881 - INFO - Keyword: glowing_skin, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: graphic design, Probability: 0.119
2025-05-14 09:12:16,881 - INFO - Keyword: graphic_design, Probability: 0.125
2025-05-14 09:12:16,881 - INFO - Keyword: growth, Probability: 0.121
2025-05-14 09:12:16,881 - INFO - Keyword: growth hacking, Probability: 0.123
2025-05-14 09:12:16,881 - INFO - Keyword: health, Probability: 0.160
2025-05-14 09:12:16,881 - INFO - Keyword: healthy, Probability: 0.269
2025-05-14 09:12:16,881 - INFO - Keyword: healthy eating, Probability: 0.376
2025-05-14 09:12:16,881 - INFO - Keyword: healthy_eating, Probability: 0.267
2025-05-14 09:12:16,881 - INFO - Keyword: hiking, Probability: 0.118
2025-05-14 09:12:16,881 - INFO - Keyword: home workouts, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: home_workout, Probability: 0.126
2025-05-14 09:12:16,881 - INFO - Keyword: impact, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: innovation, Probability: 0.160
2025-05-14 09:12:16,881 - INFO - Keyword: instagram, Probability: 0.377
2025-05-14 09:12:16,881 - INFO - Keyword: investing, Probability: 0.164
2025-05-14 09:12:16,881 - INFO - Keyword: job search, Probability: 0.163
2025-05-14 09:12:16,881 - INFO - Keyword: jobs, Probability: 0.123
2025-05-14 09:12:16,881 - INFO - Keyword: journaling, Probability: 0.125
2025-05-14 09:12:16,881 - INFO - Keyword: language learning, Probability: 0.188
2025-05-14 09:12:16,881 - INFO - Keyword: learning, Probability: 0.142
2025-05-14 09:12:16,881 - INFO - Keyword: linkedin, Probability: 0.121
2025-05-14 09:12:16,881 - INFO - Keyword: marketing, Probability: 0.591
2025-05-14 09:12:16,881 - INFO - Keyword: marketing strategies, Probability: 0.115
2025-05-14 09:12:16,881 - INFO - Keyword: marketing strategy, Probability: 0.389
2025-05-14 09:12:16,881 - INFO - Keyword: meal_prep, Probability: 0.267
2025-05-14 09:12:16,881 - INFO - Keyword: meditation, Probability: 0.198
2025-05-14 09:12:16,881 - INFO - Keyword: mental health, Probability: 0.307
2025-05-14 09:12:16,881 - INFO - Keyword: mental_health, Probability: 0.245
2025-05-14 09:12:16,881 - INFO - Keyword: mindfulness, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: mindfulness meditation, Probability: 0.123
2025-05-14 09:12:16,881 - INFO - Keyword: minimalist design, Probability: 0.212
2025-05-14 09:12:16,881 - INFO - Keyword: mistakes, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: mobile app design, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: motivation, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: networking, Probability: 0.121
2025-05-14 09:12:16,881 - INFO - Keyword: nutrition, Probability: 0.376
2025-05-14 09:12:16,881 - INFO - Keyword: online courses, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: online jobs, Probability: 0.125
2025-05-14 09:12:16,881 - INFO - Keyword: personal_branding, Probability: 0.377
2025-05-14 09:12:16,881 - INFO - Keyword: personal_growth, Probability: 0.125
2025-05-14 09:12:16,881 - INFO - Keyword: pet_care, Probability: 0.212
2025-05-14 09:12:16,881 - INFO - Keyword: podcast, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: podcast setup, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: podcasting, Probability: 0.127
2025-05-14 09:12:16,881 - INFO - Keyword: productivity, Probability: 0.256
2025-05-14 09:12:16,881 - INFO - Keyword: products, Probability: 0.124
2025-05-14 09:12:16,881 - INFO - Keyword: professionals, Probability: 0.267
2025-05-14 09:12:16,881 - INFO - Keyword: programming, Probability: 0.129
2025-05-14 09:12:16,881 - INFO - Keyword: project management, Probability: 0.128
2025-05-14 09:12:16,881 - INFO - Keyword: public speaking, Probability: 0.172
2025-05-14 09:12:16,881 - INFO - Keyword: public_speaking, Probability: 0.125
2025-05-14 09:12:16,881 - INFO - Keyword: real estate, Probability: 0.123
2025-05-14 09:12:16,882 - INFO - Keyword: recipes, Probability: 0.269
2025-05-14 09:12:16,882 - INFO - Keyword: remote teams, Probability: 0.128
2025-05-14 09:12:16,882 - INFO - Keyword: remote work, Probability: 0.226
2025-05-14 09:12:16,882 - INFO - Keyword: remote_work, Probability: 0.122
2025-05-14 09:12:16,882 - INFO - Keyword: resume writing, Probability: 0.163
2025-05-14 09:12:16,882 - INFO - Keyword: resume_writing, Probability: 0.190
2025-05-14 09:12:16,882 - INFO - Keyword: saving money, Probability: 0.127
2025-05-14 09:12:16,882 - INFO - Keyword: saving_money, Probability: 0.129
2025-05-14 09:12:16,882 - INFO - Keyword: security, Probability: 0.133
2025-05-14 09:12:16,882 - INFO - Keyword: self care, Probability: 0.328
2025-05-14 09:12:16,882 - INFO - Keyword: self improvement, Probability: 0.188
2025-05-14 09:12:16,882 - INFO - Keyword: self publishing, Probability: 0.122
2025-05-14 09:12:16,882 - INFO - Keyword: side hustle ideas, Probability: 0.122
2025-05-14 09:12:16,882 - INFO - Keyword: skills, Probability: 0.126
2025-05-14 09:12:16,882 - INFO - Keyword: skincare, Probability: 0.127
2025-05-14 09:12:16,882 - INFO - Keyword: skincare routine, Probability: 0.128
2025-05-14 09:12:16,882 - INFO - Keyword: small business, Probability: 0.121
2025-05-14 09:12:16,882 - INFO - Keyword: small_business, Probability: 0.286
2025-05-14 09:12:16,882 - INFO - Keyword: smart investments, Probability: 0.123
2025-05-14 09:12:16,882 - INFO - Keyword: smoothie, Probability: 0.269
2025-05-14 09:12:16,882 - INFO - Keyword: social_media, Probability: 0.520
2025-05-14 09:12:16,882 - INFO - Keyword: solo travel, Probability: 0.127
2025-05-14 09:12:16,882 - INFO - Keyword: solo_trip, Probability: 0.129
2025-05-14 09:12:16,882 - INFO - Keyword: startup, Probability: 0.150
2025-05-14 09:12:16,882 - INFO - Keyword: startups, Probability: 0.123
2025-05-14 09:12:16,882 - INFO - Keyword: stock_market, Probability: 0.127
2025-05-14 09:12:16,882 - INFO - Keyword: stocks, Probability: 0.122
2025-05-14 09:12:16,882 - INFO - Keyword: strategies, Probability: 0.119
2025-05-14 09:12:16,882 - INFO - Keyword: strategy, Probability: 0.286
2025-05-14 09:12:16,882 - INFO - Keyword: stress relief, Probability: 0.123
2025-05-14 09:12:16,882 - INFO - Keyword: stress_relief, Probability: 0.124
2025-05-14 09:12:16,882 - INFO - Keyword: summer, Probability: 0.269
2025-05-14 09:12:16,882 - INFO - Keyword: summer_adventure, Probability: 0.118
2025-05-14 09:12:16,882 - INFO - Keyword: sustainability, Probability: 0.124
2025-05-14 09:12:16,882 - INFO - Keyword: technology, Probability: 0.247
2025-05-14 09:12:16,882 - INFO - Keyword: tiktok, Probability: 0.122
2025-05-14 09:12:16,882 - INFO - Keyword: time_management, Probability: 0.164
2025-05-14 09:12:16,882 - INFO - Keyword: tips, Probability: 0.212
2025-05-14 09:12:16,882 - INFO - Keyword: tools, Probability: 0.129
2025-05-14 09:12:16,882 - INFO - Keyword: tourism, Probability: 0.129
2025-05-14 09:12:16,882 - INFO - Keyword: trails, Probability: 0.118
2025-05-14 09:12:16,882 - INFO - Keyword: travel, Probability: 0.129
2025-05-14 09:12:16,882 - INFO - Keyword: travel destinations, Probability: 0.127
2025-05-14 09:12:16,882 - INFO - Keyword: travel_safety, Probability: 0.129
2025-05-14 09:12:16,882 - INFO - Keyword: trends, Probability: 0.123
2025-05-14 09:12:16,882 - INFO - Keyword: ui_ux, Probability: 0.123
2025-05-14 09:12:16,882 - INFO - Keyword: video marketing, Probability: 0.128
2025-05-14 09:12:16,882 - INFO - Keyword: videos, Probability: 0.123
